sourceENS,source,claimable,txs,last_tx_days_ago,first_tx_days_ago,nft_trades,dex_trades,dex_volume_usd,funding_sources,times_cex_funded,processed,name,socials
<nil>,0x1cce53bb9562407a4a816d732584ebea4dabf71d,1190,106,639,691,0,1,2131.136343,1,1,False,,
<nil>,0xba3c998aebbb19706a0909708a1a521190349ebb,1190,1,598,598,0,0,0.0,1,0,False,,
<nil>,0x0f442861658246b49917093bc35cf9440231d9ae,1190,22,364,639,0,0,0.0,3,0,False,,
<nil>,0x10fa668d5ab5b38d3f44e3eecc85ca435634935c,1190,13,661,924,0,1,2023.47551,1,0,False,,
<nil>,0xe717236f3c7468df826bdb4ca02341db52b99385,1190,34,386,1229,0,7,154488.2684,5,9,False,,
<nil>,0xae627aa32d979e68905248deddd54b349481de25,1190,1,630,630,0,0,0.0,2,1,False,,
<nil>,0x73d4e028a83ddc41d796abfa3af17b136f8c8790,1190,16,415,885,0,0,0.0,2,2,False,,
<nil>,0xf87756f09db5a0f5ed1a6c035b925cb1d15a6e0e,1190,23,432,1818,0,8,13109.42663,3,0,False,,
<nil>,0x7b03314b2f51e3bb845bf8add51a254a89b646b5,1190,111,610,855,0,0,0.0,3,0,False,,
<nil>,0xe2ce09b2aa18fe63aed37c49259ae84827c9ae18,1190,20,598,897,0,0,0.0,2,1,False,,
<nil>,0xdfb0a775a44d309d939dcaea081552aa4fe4025f,1190,4,455,596,0,0,0.0,2,0,False,,
<nil>,0xf973676ace1704b554b447da34e2e114e7f856da,1190,1,216,216,0,0,0.0,2,0,False,,
<nil>,0x4ec0d0140ce1838072ccf190e91ec489498216f1,1746,79,195,1062,0,20,487132.3286,6,6,False,,
<nil>,0x11655d77f6570f42a28107126e6d61f0abd98bdc,1190,92,555,734,0,82,996975.6673,3,1,False,,
<nil>,0x2a8d4253682790ee04b180234542dab71f8ce6b9,1190,88,383,1075,0,0,0.0,3,1,False,,
<nil>,0xc90cdec8e18ba905573fc1444d7e0d321a165908,1190,421,391,1956,0,95,23876.72052,10,9,False,,
<nil>,0xbee5aed2574dc09a3ad8b90bb003148ca20ee6b7,1190,5,1112,1112,0,1,5179.426385,1,0,False,,
<nil>,0xccb816aaf8043d5d4255c98896abd8798a5eb5fc,1190,2,361,586,0,0,0.0,1,0,False,,
<nil>,0x57631c15b06095f21e0b5c2eae0a2e164e9b8416,1190,84,611,1428,0,0,0.0,0,0,False,,
<nil>,0x8c8b4c5caeaf1a6fb8308a6336932b3e3419704c,1190,132,786,1270,0,10,857.7419499,4,0,False,,
<nil>,0x2a8959132085bfb19b0c51fb6c9a2beacbda27ea,1190,177,481,983,0,10,390956.3822,4,4,False,,
<nil>,0x99e356c65b22d779c274cd1c7ed66bb73e96bf6a,1190,3,706,829,0,0,0.0,0,0,False,,
<nil>,0x791b889794e44d464f0b95ef6d9154525be059e7,1190,1,1627,1627,0,0,0.0,1,0,False,,
<nil>,0x23d2cb4cfe50cd179a79ff07da17dc3f70977481,1190,13,910,1057,0,3,0.0166933256,1,1,False,,
<nil>,0x6a5a0d07e1c7ddaef382cd160b839f06fde05060,1190,4,630,630,0,0,0.0,1,0,False,,
<nil>,0xc4bf16f862ac161790e1e5ca3391b92e78605537,1190,9,571,580,0,0,0.0,1,0,False,,
<nil>,0x91637170cbd1bbb65e3e1ec2de65019c988330c5,1190,35,499,906,0,0,0.0,2,0,False,,
kesarin.eth,0x9276c1c8205549f40c94f070e64c7f84a88baeab,1190,60,649,1200,0,0,0.0,3,1,False,,
<nil>,0x8d9ddaf2e3507f1847b49afc5f8adf2e87089f06,1190,31,548,952,0,6,3948128.634,4,3,False,,
<nil>,0x72fe0ba85a58e0a4d840e87a49c720035e102da1,1190,12,1731,2159,0,0,0.0,2,0,False,,
<nil>,0x2452cfe9eeb9ea37328f45157105e786d9b91c2b,1190,5,805,805,0,3,102.1192856,1,0,False,,
<nil>,0x36db3448d43c0afe00380353a987bddaa153a1d9,1190,8,785,808,0,2,10731.67539,1,0,False,,
<nil>,0x4fa321047a5647d0e4315ecffdcd35a09838285f,1190,6,459,849,0,0,0.0,1,0,False,,
<nil>,0xb86687f8deddda5f57849a11adbfa2c2b046ed73,1190,24,254,916,0,0,0.0,1,0,False,,
kassen.eth,0x90a0233a0c27d15ffa23e293ec8dd6f2ef2942e2,1190,17,411,791,0,5,4974.311558,3,4,False,,
<nil>,0xf154661db046e126e2bf3ae5e93841ef656689b9,1190,37,607,2097,0,1,53.95261249,5,3,False,,
<nil>,0x00b67df553076d35cc3e716a7d07e9a4e2ff7c9a,1190,26,556,2189,0,0,0.0,1,0,False,,
<nil>,0x4c60bf6b04c0318f5e34ae223a057035a9fd5918,1190,19,317,766,0,4,3127.590137,3,1,False,,
<nil>,0x7ecc7efb6fd12a9ad4a0be480d9665278868e12b,1190,9,352,827,0,0,0.0,0,0,False,,
<nil>,0x449fe86cc3cdf661afd55f6ff6c2424266caf578,1190,32,199,554,0,0,0.0,1,0,False,,
<nil>,0x800d46e267b93e5678d6e9a71b6a8fd5a2db2ceb,1190,24,204,772,0,0,0.0,5,0,False,,
<nil>,0xa008ec11e26370a2ddf845e1fbf0843c85dac78b,1190,16,465,554,0,0,0.0,1,0,False,,
<nil>,0x12b3510a7b3686155152068fc41180bddf19d7de,1190,121,553,856,0,18,802177.9022,7,5,False,,
<nil>,0x4a48704ecf25dbe33b964a16320232bbf7a549ba,1190,30,211,620,0,14,112770.1838,8,2,False,,
<nil>,0x929c6d5b37620a9e3eff79ddc701830b70a7a84c,1190,32,466,776,0,0,0.0,2,1,False,,
<nil>,0x4b85c29dc6c5a3fa1acd2b1b8410614f4a5a681d,1190,138,901,1073,0,17,63818.83906,3,0,False,,
<nil>,0x910f152a1c990765ac4f0999e825a30950a5581d,1190,54,599,604,0,2,541.514,1,0,False,,
<nil>,0xd1f0132c78f0c1ffe9c7065823ffc1d31d41ce5d,1190,1,521,521,0,0,0.0,2,0,False,,
<nil>,0xfffe3fcb4fc2ec902bcbbb227967d053e3aedba8,1190,3,255,782,0,0,0.0,2,2,False,,
tei.testinprodhq.eth,0x8159f08f7fa758978f09adb6a92531f8d634fc5b,1190,8,543,717,0,0,0.0,3,1,False,,
metamansions.eth,0xe106f23dc70043512b363c4c7ab34ce5b6c1041c,1190,78,259,703,0,2,918.959959,10,3,False,,
<nil>,0x6df6148e789815e537c890542a2b1a796b8b1dbd,1190,20,567,757,0,0,0.0,3,1,False,,
<nil>,0x1a69108e19cf53645d24e59cdbb29cb2dc3402f8,1190,1,900,900,0,0,0.0,1,0,False,,
<nil>,0xade341fba9a48c205a62e734cbb1ed8205cc021e,1190,16,461,682,0,0,0.0,499,2,False,,
<nil>,0x88ea545998cf1c56a4504ffc43fcaac7a80f1427,1190,2,510,597,0,0,0.0,0,0,False,,
<nil>,0x71eb10a6566cca81dd2892d36c55359afedd3cfa,1190,44,505,2120,0,5,6438.343073,9,9,False,,
<nil>,0xeff8160bdb59b7fb499378b8d202224aefbe8e4f,1190,4,563,574,0,1,2716.979933,1,0,False,,
digifizzy.eth,0x95fa3122c4672717eb768e9f49e40dc4478c4258,1190,11,575,711,0,0,0.0,1,0,False,,
<nil>,0x1a5270c40b41fd3c246d5a8dc1ae0f44f23be697,1190,6,590,600,0,0,0.0,1,0,False,,
<nil>,0x1df71004fe5643540e2f20644f45027613bd3760,1190,20,1082,1934,0,0,0.0,1,0,False,,
<nil>,0x826f0dae7f54158c724528ae8f7da4f73f808e6e,1190,4,593,729,0,0,0.0,0,0,False,,
<nil>,0x878a9f8c157639984325128b8bbea3bb7addf532,1190,9,702,800,0,0,0.0,1,0,False,,
<nil>,0x2e8eee3f59f44a796c57f05c475339040759576f,1190,3,970,1072,0,0,0.0,2,0,False,,
<nil>,0x75dc3749e7576b2343ec504124af9f14c1eaff75,1190,1,668,668,0,0,0.0,1,0,False,,
<nil>,0xd98c9920af166a320cf94e1df6cce4e3a0e669bd,1190,1,750,750,0,0,0.0,1,1,False,,
<nil>,0x7b7b9e93cdac35bba1927fce27c156d83488ab60,1190,249,300,1024,0,2,1080.277,4,0,False,,
<nil>,0xe0b89743545eede00b39f027812cc2c0f9311950,1190,10,982,1093,0,0,0.0,2,0,False,,
<nil>,0x6dd254099cd2f8b6e4b551cb2ce0a28157e3488e,1190,76,246,839,0,26,7403885.331,2,0,False,,
<nil>,0x2a7cbed77e857a57829ea39ff912fad7da062939,1190,34,340,903,0,3,4258935.687,2,0,False,,
<nil>,0x540bb8f6c8e420234ac58a77440fcfe519669ce7,1190,2,736,740,0,0,0.0,2,0,False,,
<nil>,0x95f1e2f8efc5993c86865af90f9bda5793f62873,1190,19,377,572,0,0,0.0,1,0,False,,
<nil>,0xd805cf7baf577f7c3166622da71651d417935f3b,1190,4,525,646,0,0,0.0,2,2,False,,
<nil>,0x8d23aaa71ff141ab6e4bc22cda99d09b153a802b,1190,4,259,521,0,3,5.871671262,1,0,False,,
<nil>,0xa53e7f1b27079e1296a95fe45ef0656ab5360b75,1190,217,896,976,0,103,31370.94609,18,24,False,,
<nil>,0xb94c46e69e4ec64f396c0f961f904cca7589e3de,1190,4,279,604,0,0,0.0,2,1,False,,
<nil>,0x0818c17a838ddeb99de76fb86592c001b680f46a,1190,12,392,1276,0,0,0.0,3,0,False,,
<nil>,0xe09f1e0f98fc945ba87b658a23f35d9e8356767b,1190,69,1062,1850,0,0,0.0,10,8,False,,
<nil>,0x0ce3b8d4018e974fc7888a05e7b58efbdd4f98d2,1190,38,262,909,0,0,0.0,5,1,False,,
<nil>,0xf76a73b4901ca5ca441bf5e4f350ee3935a208f4,1190,9,318,892,0,0,0.0,1,0,False,,
beta.unitinu.eth,0x2211d5443190dc88181e21ee75e243004bae1b2a,1190,34,644,2108,0,1,350224.5223,6,1,False,,
<nil>,0x4ada1b796f5f4a7c2beb3ed62b6fce79ff528ece,1190,398,571,1006,0,221,1638749.321,11,0,False,,
<nil>,0x8e5f53bdc5842c460d3830a8dfc0115b27563439,1190,1,774,774,0,0,0.0,1,0,False,,
<nil>,0x706f0cccf966b3c665e85a5cf00ebc10897fc4e3,1190,38,786,867,0,0,0.0,1,0,False,,
<nil>,0xc1d0efaa58a0471da30934f92a55696c9b57861b,1190,1,1308,1308,0,0,0.0,1,0,False,,
<nil>,0xf4cffb1fea9a7dc1c18c0e119c5fe1970b191368,1190,31,510,658,0,0,0.0,2,0,False,,
<nil>,0x184b2f23d11d34cb1867e38c12ca62796678d042,1190,1,611,611,0,0,0.0,0,0,False,,
<nil>,0xf2359428e83ddf1fb6985bd84fdbe1cebf052b2a,1190,1,1713,1713,0,0,0.0,1,0,False,,
<nil>,0x83ea3546323a00e69767bcea577ac1146d413464,1190,230,803,1158,0,35,345111.3988,2,0,False,,
<nil>,0x9e68b67660c223b3e0634d851f5df821e0e17d84,1190,679,540,1348,0,40,788.5270139,19,0,False,,
<nil>,0x70eaf3a51e4bbe17ccf482b0873392c34f6bfc31,1190,41,445,622,0,5,776247.7872,5,0,False,,
<nil>,0xcdc9bf21e1f822ffd518fcba13a4fa4766b0ccf0,1190,6,604,688,0,0,0.0,2,0,False,,
<nil>,0xb5661eca580e6d3d5c38b1c5f1a31811ac0e7e96,1190,2782,528,1140,0,158,1442881.991,19,19,False,,
<nil>,0xfc9d627b88b85076e751c841f872cd4fb1cee800,1190,4,419,1157,0,0,0.0,1,0,False,,
<nil>,0x6e039235a492a39153cc346a90262b491e5661f8,1190,7,1704,2012,0,0,0.0,1,0,False,,
<nil>,0x30e20c809e8cc842d6a2ec5f43c8e3cad7ceea01,1190,517,700,1030,0,221,620536.7607,4,2,False,,
<nil>,0x924b118dafab616c03294422aeb5b210ad7efac5,1190,27,797,868,0,0,0.0,5,0,False,,
<nil>,0x2919c45bdd9fad266d9810472954fc7407658304,1190,9,526,748,0,5,539682.4252,3,2,False,,
<nil>,0x85d07fab251c26c123d0bd814c464a707b6935e0,1190,21,1574,2132,0,0,0.0,8,3,False,,
<nil>,0x6f31b6e1a6e9742a9b1a85577cf69a78d866b0eb,1190,964,401,951,0,508,40289.08573,23,14,False,,
<nil>,0xd050de4704128ea4357768e03a086888be296881,1190,4,540,612,0,0,0.0,1,1,False,,
<nil>,0x36a390b85fc639854e9da952eec1068e31548705,1190,56,219,675,0,10,40999.03267,5,2,False,,
<nil>,0x4d2a15565ffd5cc0094372cf5c434b6884bda737,1190,12,274,591,0,5,2457823.935,1,0,False,,
<nil>,0x67dc218ec912bbd46521ba76a7a892c17da407dd,1190,369,539,850,0,78,21250.28536,13,4,False,,
<nil>,0xfc7f883a353f66ab2a37506254704b99fd876f1f,1190,56,1134,1725,0,0,0.0,1,0,False,,
<nil>,0xd4d32bdcd5f4145c6245f9a72ed3a4c7fae2015c,1190,6,592,912,0,0,0.0,1,0,False,,
<nil>,0xf7c19ebc79770ef464da2e956424debbe4df1daa,1190,28,328,688,0,0,0.0,1,1,False,,
<nil>,0xea350452568c8902186a47b11d764eab62c7975d,1190,15,706,911,0,0,0.0,1,1,False,,
<nil>,0x68dbed818fbf98aa385494a11651efeae37cad37,1190,290,726,952,0,295,1741524.946,4,0,False,,
<nil>,0x5c4c0dd63af2497aff0a86d225972c753fc4c44f,1190,4,627,687,0,0,0.0,1,0,False,,
<nil>,0xe87e0a6cf954ef89b605a5017b6c15267c5b3cf5,1190,23,667,736,0,13,31999.55905,3,0,False,,
<nil>,0x2521b116323202852d6baeb5fc0b6d6125f670e8,1190,7,345,832,0,0,0.0,1,0,False,,
<nil>,0xa0ea2b62ad920fdb8082cdebf4a05231bae38e36,1190,40,937,1108,0,0,0.0,1,0,False,,
<nil>,0x617612ea74eed2295928b9f4fa6ad7cc28c97837,1190,13,1527,1541,0,0,0.0,1,0,False,,
<nil>,0xdec40b275593c33097bc56cbf4b936081f3f593c,1190,142,630,845,0,93,122613.3914,5,0,False,,
<nil>,0x54efa63377c85b4b0708a384026c805e8b560735,1190,5,456,821,0,0,0.0,2,0,False,,
<nil>,0x676fd11ae0a49834a255d21523596d42f978ef27,1190,284,456,854,0,102,3727777.251,10,3,False,,
<nil>,0x9c9c807302a48a6110f36468fcc8600c7f4e9ba3,1190,152,1159,1186,0,0,0.0,2,0,False,,
<nil>,0x5e3a51f0f39a15e786b31dbfe82818e8ddbec904,1190,525,1064,1575,0,0,0.0,6,1,False,,
<nil>,0xe377dbf97ef633721dbd900e63c3402a746243b8,1190,93,279,746,0,0,0.0,7,5,False,,
<nil>,0xe942e1156cc4c013a18494788a8fafe674162cc8,1190,44,475,714,0,0,0.0,5,6,False,,
<nil>,0xef744437d36dc749eda0453ae75ebe5bdf5b6d59,1190,10,701,1174,0,3,27118.91243,3,1,False,,
<nil>,0x28bdd53b82c18df2add2a829acd6ddd454e4a864,1190,313,587,999,0,82,277572.9346,5,1,False,,
<nil>,0x0b4f2005d31fe2ad623c86dae10c2bf49e3de1cc,1190,12,834,845,0,8,1401.400175,4,0,False,,
<nil>,0x78783f3fbab2b56f14c1f777db8a8679ad578f6a,1190,18,612,2117,0,0,0.0,1,0,False,,
<nil>,0x4469ddf7814173c954c7435f874d872cd2315817,1190,56,284,1141,0,6,58824.67097,3,2,False,,
<nil>,0x9712753ac7d4f0ac40cb6d6f8914f00d1fef53f3,1190,25,283,1039,0,0,0.0,1,0,False,,
<nil>,0x72a0ab530fa029acc59ebebd44161fe93a05eb3f,1190,16,842,1884,0,0,0.0,2,0,False,,
<nil>,0x86323d3404d852b588db33a5588847e01c7fde0e,1190,19,714,799,0,0,0.0,2,0,False,,
<nil>,0xdaea563319c24f225ce4f79d73ae5cb10e6a7b47,1190,6,539,673,0,0,0.0,1,0,False,,
<nil>,0x9648953f2d5d4bb5287f79a11ddac9069f4186e9,1190,46,1026,1183,0,1,223.2816831,2,1,False,,
<nil>,0xfe28333b555829c0952f8bf9bf626f86ec4ab77f,1190,2,335,355,0,0,0.0,1,0,False,,
<nil>,0x6061f0b9cd97c96cb025318227449eed26c4e45a,1190,3,609,621,0,0,0.0,1,0,False,,
<nil>,0x7d9650c7b8b46f52f5f5790e0aeae21b814cd890,1190,23,543,702,0,1,4630.839616,18,4,False,,
<nil>,0x45365eec87e4ba4a6956f4b43f04fd3f60fb98cb,1190,12,889,918,0,0,0.0,2,1,False,,
corncob.eth,0xfd0134e4abd090c9a72b6958ac8ec1e8d8685834,1190,8,551,606,0,0,0.0,1,0,False,,
<nil>,0x8f0d7337397655be22d6591ff0ef090e592dd926,1190,41,336,934,0,0,0.0,1,0,False,,
<nil>,0x22c8a69089e3be8007716bf01b942489dd7cf059,1190,95,397,1031,0,0,0.0,2,0,False,,
<nil>,0x3edb38590f25726cbfb3bf405411874687b1d367,1190,10,442,807,0,0,0.0,1,0,False,,
<nil>,0xc3080f7d55d36f5f0d4fa23767d5aba9464a4d1f,1190,19,1015,1163,0,0,0.0,1,0,False,,
<nil>,0x1d805bc00b8fa3c96ae6c8fa97b2fd24b19a9801,1190,4,1055,1055,0,0,0.0,1,0,False,,
<nil>,0x1cc62ce7cb56ed99513823064295761f9b7c856e,1190,2,695,695,0,0,0.0,1,1,False,,
<nil>,0xe805477bb10f9ed9235fb6a976ead1f9070deed6,1190,14,760,981,0,1,705.3255378,3,3,False,,
<nil>,0x7dd5d5ad8da313c79a45c655238e2c9813454065,1190,2,849,851,0,0,0.0,1,0,False,,
<nil>,0x5ab1fa027ae7602fb2ed08471bca02c9e2160c3a,1190,8,347,737,0,0,0.0,2,1,False,,
<nil>,0x2913fa494dcc3fa67620ef1a02b5e230d0f86d04,1190,3,729,915,0,0,0.0,3,0,False,,
<nil>,0x0b6ce304e7db86cc6e6da2517b4023aeee880b26,1190,2,532,532,0,0,0.0,1,0,False,,
<nil>,0x9994ed5db71980babbad3c852a68ecb0e90ea816,1190,31,706,2113,0,0,0.0,3,0,False,,
<nil>,0x44235e24f30438875fa0e8f4999be9b2c69acd4c,1190,14,544,925,0,3,7752.236475,1,1,False,,
<nil>,0x039223b49d56254cfe7be0242be5b4c5673feb6e,1190,383,622,1000,0,38,9147117.68,3,0,False,,
<nil>,0x9e63c1462b211f5e7c67609320a37c58b7545065,1190,107,336,1217,0,13,99027.97935,4,0,False,,
<nil>,0x662a3202a69e88a82b48e79ebee36a9ce98a0508,1190,48,785,1854,0,0,0.0,2,0,False,,
<nil>,0x7a38d46aebdfd2242e2f2ef4e061d8db572d0f95,1190,199,373,760,0,2,1772.015714,11,6,False,,
<nil>,0x06cc0c6cd43c5b4e08dfcb2022f4d723cb3c0d40,1190,3,912,1569,0,0,0.0,1,0,False,,
<nil>,0x633e6a59a0fd88fc84c07591ffd24914de2fc63c,1190,66,419,693,0,5,4300.687052,10,4,False,,
<nil>,0xa0edc860eab69af53ea1fd696a44f13d425b9ea5,1190,8,313,702,0,1,11.36068229,2,1,False,,
<nil>,0x9442210c710780db40f414c39aef2e2e8ec3c10d,1190,265,320,1143,0,9,5559.578636,10,2,False,,
<nil>,0xe249c9dca34000da5ca6773e9b7b2314d6ac6109,1190,16,509,573,0,0,0.0,1,1,False,,
<nil>,0xcb7faca22c3d4ffa4bd45a81cd0ffe1f6b7b1666,1190,420,1568,1773,0,0,0.0,1,0,False,,
<nil>,0xfc29c5b5c5052620ff567be797733fe440195f55,1190,41,772,854,0,8,3797.596179,3,0,False,,
<nil>,0x3333339630a0f436bc636ffcff5846f45a1fe3bd,1190,5,633,637,0,0,0.0,1,0,False,,
<nil>,0x0483d19836555bfde131412b30dc693a0d4a3816,1190,1,1231,1231,0,0,0.0,1,0,False,,
<nil>,0x59ef9cdb4e4bbd41018796c8110d2f886ada58c8,1190,2,1280,1280,0,0,0.0,1,0,False,,
<nil>,0x2a412f62e77a9f4db9d479deeb0f86dc6bd90876,1190,49,316,795,0,0,0.0,3,1,False,,
<nil>,0x372342de141814efbb3f96cebc15836ff19f74f9,1190,1,687,687,0,0,0.0,1,0,False,,
<nil>,0xa628a5a3e2462a42c471a029e77faf20b822bf1e,1190,79,596,949,0,0,0.0,5,2,False,,
<nil>,0x21fd979fe0f9442a21659d0e086a91d41a266e91,1190,50,268,1289,0,0,0.0,2,0,False,,
<nil>,0x6177ab9fd30ce45771be08fed675c63a00b7a051,1190,1,659,659,0,0,0.0,1,0,False,,
<nil>,0xc343e8b375d6f10fb63a91317a36c6d9a6407190,1190,16,404,692,0,0,0.0,4,0,False,,
<nil>,0xd292c502515ed6b7831e7186aa3d50bf7f7f3e38,1190,7,474,612,0,0,0.0,2,0,False,,
<nil>,0x06bcd569af8725198403740792c0456b49eaf258,1190,20,434,797,0,1,1749.811664,2,2,False,,
<nil>,0x8a553280156c0119400773174163477a12a3f378,1190,17,1326,1368,0,0,0.0,0,0,False,,
<nil>,0x27a0579e3e5835dc5e4d96eaee70635f4db25d8e,1190,454,427,759,0,141,18835623.77,4,0,False,,
<nil>,0x78aa15c8c65192905d0588ab4bb3b830a8349880,1190,1,393,393,0,0,0.0,1,0,False,,
<nil>,0x0d970a04d46c73b6d20d9a0b2b07c35f2495ca9c,1190,542,513,878,0,10,10217.77199,314,20,False,,
<nil>,0x096fe127de63b5a556fabf90c19de89b992f427b,1190,93,421,996,0,67,1652781.128,3,2,False,,
<nil>,0x6a73f9433cc2377fd97ba82f861ba38cee15315a,1190,555,228,1855,0,0,0.0,28,26,False,,
<nil>,0x229854977d36232a60b5fa81171b6d717a5a12f3,1190,39,741,792,0,6,73710.2968,55,0,False,,
<nil>,0xaaa0d2db1a7064a85dda712dfde376905e48f49c,1190,7,673,737,0,0,0.0,1,0,False,,
<nil>,0xfc4dc22000cc7d1c44adfffb9ea8b394d4e618be,1190,13,507,693,0,2,677.9666703,2,1,False,,
<nil>,0x86ba3439508d3a6fc4916a09bcdbe35c9d8ef0b4,1190,54,511,977,0,1,2429.390475,2,0,False,,
<nil>,0x054d8dab732fa723560d27152be25ee58357de0d,1190,85,681,1015,0,0,0.0,4,0,False,,
<nil>,0x211709adbafeff8789d874aec3846c984c81e412,1190,93,1295,1439,0,0,0.0,4,0,False,,
<nil>,0x58ca26f7fcbf890ee356d9196637694379b6aa4f,1190,1,771,771,0,0,0.0,2,2,False,,
<nil>,0x267de5d7d8d03a62b7aa721b9cec369aef869fdc,1190,10,847,954,0,0,0.0,1,0,False,,
<nil>,0xafbfe28e31edf0bdc2ceec831770a39719a60c09,1190,30,648,696,0,11,5748202.146,1,0,False,,
<nil>,0xe519ecb9249028de9e0b3b486b4539edb994702a,1190,56,834,916,0,30,14613.02083,3,0,False,,
<nil>,0xe924db424f2e1a6d4d56efbf5dcaf2d424c5b09e,1190,67,1609,2012,0,0,0.0,2,0,False,,
<nil>,0x48f98d91665a530a513d53edc989fdc2fd467e81,1190,18,352,1113,0,0,0.0,2,1,False,,
<nil>,0x9b0b651cc34878a3592826fe92c70afe86169841,1190,18,1706,1848,0,0,0.0,2,0,False,,
<nil>,0x20bee84c4b8d3d5134c05fbf28dd3417514f6d36,1190,9,666,757,0,0,0.0,1,0,False,,
<nil>,0x391ba2b1b1b638a7751c24151c057e06bc711072,1190,49,556,1081,0,0,0.0,5,1,False,,
<nil>,0xd3126ba3fd636ed826c037df7aeff7522015bd7b,1190,9,293,709,0,2,97383.50271,1,0,False,,
<nil>,0x5d85e19dec9de7c301125b8fbc94271cd7f37029,1190,98,511,677,0,3,128668.6321,3,0,False,,
<nil>,0x05b72513b94a08e559e481b064ca27ff183564c6,1190,104,210,967,0,62,656902.4691,5,0,False,,
<nil>,0xd76fef842ee4d91088f3054a5b9afc80fbb0bcf2,1190,47,579,684,0,31,53251.05115,4,0,False,,
<nil>,0x463f45ce1f64a825e5890ebb604e8c61fba32b78,1190,68,491,644,0,10,1330246.945,1,0,False,,
<nil>,0x695423a61a581a1cc252796ac04dbd737e494278,1190,16,400,807,0,7,1083.690965,5,3,False,,
<nil>,0x546d407c92f4704e32d1fd163746d27d8d25d42b,1190,3,982,1042,0,0,0.0,1,0,False,,
<nil>,0x0d55e17ca63fff2715859528eddc54d0a7e91248,1190,51,198,1046,0,8,398622.732,2,0,False,,
<nil>,0x76e11b1e17231db378a9749a8ebae0f245fc29be,1190,6,734,875,0,0,0.0,2,1,False,,
<nil>,0x88330564084f2a530e089285b636b954719a0edf,1190,2,334,818,0,0,0.0,2,0,False,,
<nil>,0x175b2fff21fd683d47e956da6f9984419ad56979,1190,30,567,717,0,0,0.0,3,1,False,,
<nil>,0x15b37888cebb774285ee370c2c672ad97c7dcae0,1190,4,257,782,0,0,0.0,1,1,False,,
doubtingben.eth,0x449ba5c62a77da29031f56724fa1bf8aec75fa76,1190,14,650,1080,0,0,0.0,2,1,False,,
<nil>,0xa1ef1c6eafffca2fcd7606c318d1290306636ce0,1190,9,895,1167,0,0,0.0,1,0,False,,
<nil>,0x5816829589aa910ff58aac09ef0fdb3fd17a773e,1190,1,858,858,0,0,0.0,1,0,False,,
<nil>,0xe5c3221c87e5a2a3ac59bc4128a983878771b6d6,1190,1,1189,1189,0,0,0.0,1,0,False,,
<nil>,0xaae924d77b2cefcc6f7b286a75cf054caf03a34b,1190,20,797,1032,0,0,0.0,2,0,False,,
<nil>,0x5517bb2c4aed1c40e3015c55862978c67bacc692,1190,6,685,875,0,0,0.0,1,0,False,,
<nil>,0x69f9b942149075526399ef8edfdcd95f1fc54dbf,1190,3,253,735,0,0,0.0,2,0,False,,
<nil>,0xd45a8ed03a48208188a04fd6dd55bc3725c1f9ee,1190,26,942,988,0,0,0.0,1,0,False,,
<nil>,0xc4d191c8dbc2d4183e524619ad1d3426f33ef495,1190,1,751,751,0,0,0.0,1,0,False,,
<nil>,0xa8c7841ac91d9240220cb525b1290afbb096ba89,1190,28,509,595,0,0,0.0,2,0,False,,
<nil>,0x440bce044d578c4d9f1ca3061c1efa1635ca0640,1190,169,293,1273,0,4,1822.90968,3,0,False,,
<nil>,0x94a23dd144f64e067fba32c84407c6e9184aca22,1190,6,666,757,0,0,0.0,1,0,False,,
<nil>,0x625a950dba4b5ccc56d9f95f8ca2815cd60ec864,1190,2,1221,1221,0,0,0.0,2,0,False,,
<nil>,0x40e47fbedb0f7c5b34fcc4bdd984ffcc052f89b9,1190,6,596,935,0,0,0.0,1,2,False,,
<nil>,0x0fbd301eda1ffd074ae33ba558c15a134088a210,1190,9,241,1069,0,0,0.0,3,1,False,,
<nil>,0x206ed7694982ffb22a492f581e76570864ddc750,1190,5,1366,1702,0,0,0.0,1,1,False,,
<nil>,0xb54872859733a3dfbb2c5401ac68cd9ca84b3cd1,1190,111,681,1357,0,6,93.62068092,4,0,False,,
<nil>,0xa9002fcd8cf1da2bd38baf5c240059eb0eb39010,1190,28,526,938,0,0,0.0,0,0,False,,
apan.eth,0xea5edec9f7972d3a59dd6d7da8e2248c7a4bb2c6,1190,82,519,605,0,0,0.0,1,0,False,,
<nil>,0x81ffbb111c51313cb700625653741cd789997ea9,1190,4,643,2093,0,0,0.0,2,2,False,,
<nil>,0x3d9f9f4b7b769cf1c231abebf5a7d8998171c6b8,1190,5,219,715,0,0,0.0,2,0,False,,
<nil>,0xf933d276125767e9f2cba6b0461a974606c307f4,1190,21,295,723,0,0,0.0,1,1,False,,
<nil>,0x8f6ce1d7d9f01193e5e077ac5e2c76a6ec6fbf0c,1190,23,1143,1173,0,0,0.0,2,0,False,,
<nil>,0xb71b3eb0c9c9b61f40d381c35c399567a8692d73,1190,47,949,2019,0,0,0.0,3,0,False,,
<nil>,0x2fc13b6acf959da6944916db5cb0778465ea3a63,1190,6,769,1802,0,0,0.0,1,0,False,,
<nil>,0x658e42431a68962911e2c97a80a295d6ae8b01ed,1190,14,353,590,0,3,207965.3623,2,1,False,,
<nil>,0xd4be3593eb07f97de7e27be56ff7ad2f27a72364,1190,250,820,2185,0,37,59956.71104,24,2,False,,
